species,season,abundance,longitude,latitude
albacore,apr-jun,0,-174.5,6.5
albacore,apr-jun,0,-173.5,6.5
albacore,apr-jun,0,-172.5,6.5
albacore,apr-jun,0,-171.5,6.5
albacore,apr-jun,0,-170.5,6.5
albacore,apr-jun,0,-169.5,6.5
albacore,apr-jun,0,-168.5,6.5
albacore,apr-jun,0,-167.5,6.5
albacore,apr-jun,0,-166.5,6.5
albacore,apr-jun,0,-165.5,6.5
albacore,apr-jun,0,-164.5,6.5
albacore,apr-jun,0,-163.5,6.5
albacore,apr-jun,0,-162.5,6.5
albacore,apr-jun,0,-161.5,6.5
albacore,apr-jun,0,-160.5,6.5
albacore,apr-jun,0,-159.5,6.5
albacore,apr-jun,0,-158.5,6.5
albacore,apr-jun,0,-157.5,6.5
albacore,apr-jun,0,-156.5,6.5
albacore,apr-jun,0,-155.5,6.5
albacore,apr-jun,0,-154.5,6.5
albacore,apr-jun,0,-153.5,6.5
albacore,apr-jun,0,-152.5,6.5
albacore,apr-jun,0,-151.5,6.5
albacore,apr-jun,0,-150.5,6.5
albacore,apr-jun,0,-149.5,6.5
albacore,apr-jun,0,-148.5,6.5
albacore,apr-jun,0,-147.5,6.5
albacore,apr-jun,0,-146.5,6.5
albacore,apr-jun,0,-145.5,6.5
albacore,apr-jun,0,-141.5,6.5
albacore,apr-jun,0,-140.5,6.5
albacore,apr-jun,0,-138.5,6.5
albacore,apr-jun,0,-135.5,6.5
albacore,apr-jun,0,-134.5,6.5
albacore,apr-jun,0,-133.5,6.5
albacore,apr-jun,0,-131.5,6.5
albacore,apr-jun,0,-130.5,6.5
albacore,apr-jun,0,-128.5,6.5
albacore,apr-jun,0,-127.5,6.5
albacore,apr-jun,0,-126.5,6.5
albacore,apr-jun,0,-125.5,6.5
albacore,apr-jun,0,-124.5,6.5
albacore,apr-jun,0,-123.5,6.5
albacore,apr-jun,0,-122.5,6.5
albacore,apr-jun,0,-121.5,6.5
albacore,apr-jun,0,-120.5,6.5
albacore,apr-jun,0,-119.5,6.5
albacore,apr-jun,0,-118.5,6.5
albacore,apr-jun,1,-117.5,6.5
albacore,apr-jun,0,-116.5,6.5
albacore,apr-jun,0,-115.5,6.5
albacore,apr-jun,0,-114.5,6.5
albacore,apr-jun,0,-113.5,6.5
albacore,apr-jun,0,-112.5,6.5
albacore,apr-jun,0,-109.5,6.5
albacore,apr-jun,0,-107.5,6.5
albacore,apr-jun,0,-103.5,6.5
albacore,apr-jun,0,-34.5,6.5
albacore,apr-jun,0,107.5,6.5
albacore,apr-jun,0,108.5,6.5
albacore,apr-jun,0,126.5,6.5
albacore,apr-jun,0,127.5,6.5
albacore,apr-jun,0,129.5,6.5
albacore,apr-jun,0,130.5,6.5
albacore,apr-jun,0,132.5,6.5
albacore,apr-jun,0,134.5,6.5
albacore,apr-jun,0,135.5,6.5
albacore,apr-jun,0,139.5,6.5
albacore,apr-jun,0,142.5,6.5
albacore,apr-jun,0,143.5,6.5
albacore,apr-jun,0,144.5,6.5
albacore,apr-jun,0,146.5,6.5
albacore,apr-jun,0,147.5,6.5
albacore,apr-jun,0,148.5,6.5
albacore,apr-jun,0,150.5,6.5
albacore,apr-jun,0,151.5,6.5
albacore,apr-jun,0,152.5,6.5
albacore,apr-jun,0,153.5,6.5
albacore,apr-jun,0,154.5,6.5
albacore,apr-jun,0,155.5,6.5
albacore,apr-jun,0,156.5,6.5
albacore,apr-jun,0,158.5,6.5
albacore,apr-jun,0,159.5,6.5
albacore,apr-jun,0,161.5,6.5
albacore,apr-jun,0,164.5,6.5
albacore,apr-jun,0,165.5,6.5
albacore,apr-jun,0,172.5,6.5
albacore,apr-jun,0,173.5,6.5
albacore,apr-jun,0,174.5,6.5
albacore,apr-jun,0,175.5,6.5
albacore,apr-jun,0,176.5,6.5
albacore,apr-jun,0,177.5,6.5
albacore,apr-jun,0,-179.5,7.5
albacore,apr-jun,0,-178.5,7.5
albacore,apr-jun,0,-177.5,7.5
albacore,apr-jun,0,-175.5,7.5
albacore,apr-jun,0,-174.5,7.5
albacore,apr-jun,0,-173.5,7.5
albacore,apr-jun,0,-170.5,7.5
albacore,apr-jun,0,-169.5,7.5
albacore,apr-jun,0,-168.5,7.5
albacore,apr-jun,0,-167.5,7.5
albacore,apr-jun,0,-166.5,7.5
albacore,apr-jun,0,-164.5,7.5
albacore,apr-jun,0,-163.5,7.5
albacore,apr-jun,0,-162.5,7.5
albacore,apr-jun,0,-161.5,7.5
albacore,apr-jun,0,-160.5,7.5
albacore,apr-jun,0,-159.5,7.5
albacore,apr-jun,0,-157.5,7.5
albacore,apr-jun,0,-156.5,7.5
albacore,apr-jun,0,-155.5,7.5
albacore,apr-jun,0,-154.5,7.5
albacore,apr-jun,0,-152.5,7.5
albacore,apr-jun,0,-151.5,7.5
albacore,apr-jun,0,-150.5,7.5
albacore,apr-jun,0,-148.5,7.5
albacore,apr-jun,0,-147.5,7.5
albacore,apr-jun,0,-141.5,7.5
albacore,apr-jun,0,-140.5,7.5
albacore,apr-jun,0,-136.5,7.5
albacore,apr-jun,0,-135.5,7.5
albacore,apr-jun,0,-134.5,7.5
albacore,apr-jun,0,-133.5,7.5
albacore,apr-jun,0,-132.5,7.5
albacore,apr-jun,0,-127.5,7.5
albacore,apr-jun,0,-126.5,7.5
albacore,apr-jun,0,-124.5,7.5
albacore,apr-jun,0,-122.5,7.5
albacore,apr-jun,0,-120.5,7.5
albacore,apr-jun,0,-119.5,7.5
albacore,apr-jun,0,-117.5,7.5
albacore,apr-jun,0,-116.5,7.5
albacore,apr-jun,0,-115.5,7.5
albacore,apr-jun,0,-109.5,7.5
albacore,apr-jun,0,-91.5,7.5
albacore,apr-jun,0,-49.5,7.5
albacore,apr-jun,0,109.5,7.5
albacore,apr-jun,0,110.5,7.5
albacore,apr-jun,0,126.5,7.5
albacore,apr-jun,0,127.5,7.5
albacore,apr-jun,0,128.5,7.5
albacore,apr-jun,0,129.5,7.5
albacore,apr-jun,0,131.5,7.5
albacore,apr-jun,0,134.5,7.5
albacore,apr-jun,0,135.5,7.5
albacore,apr-jun,0,139.5,7.5
albacore,apr-jun,0,141.5,7.5
albacore,apr-jun,0,142.5,7.5
albacore,apr-jun,0,143.5,7.5
albacore,apr-jun,0,145.5,7.5
albacore,apr-jun,0,146.5,7.5
albacore,apr-jun,0,149.5,7.5
albacore,apr-jun,0,150.5,7.5
albacore,apr-jun,0,151.5,7.5
albacore,apr-jun,0,152.5,7.5
albacore,apr-jun,0,153.5,7.5
albacore,apr-jun,0,154.5,7.5
albacore,apr-jun,0,156.5,7.5
albacore,apr-jun,0,158.5,7.5
albacore,apr-jun,0,159.5,7.5
albacore,apr-jun,0,160.5,7.5
albacore,apr-jun,0,161.5,7.5
albacore,apr-jun,0,164.5,7.5
albacore,apr-jun,0,165.5,7.5
albacore,apr-jun,0,166.5,7.5
albacore,apr-jun,0,167.5,7.5
albacore,apr-jun,0,169.5,7.5
albacore,apr-jun,0,170.5,7.5
albacore,apr-jun,0,171.5,7.5
albacore,apr-jun,0,172.5,7.5
albacore,apr-jun,0,173.5,7.5
albacore,apr-jun,0,174.5,7.5
albacore,apr-jun,0,175.5,7.5
albacore,apr-jun,0,176.5,7.5
albacore,apr-jun,0,177.5,7.5
albacore,apr-jun,0,179.5,7.5
albacore,apr-jun,0,-179.5,8.5
albacore,apr-jun,0,-176.5,8.5
albacore,apr-jun,0,-175.5,8.5
albacore,apr-jun,0,-174.5,8.5
albacore,apr-jun,0,-173.5,8.5
albacore,apr-jun,0,-172.5,8.5
albacore,apr-jun,0,-171.5,8.5
albacore,apr-jun,0,-170.5,8.5
albacore,apr-jun,0,-169.5,8.5
albacore,apr-jun,0,-168.5,8.5
albacore,apr-jun,0,-167.5,8.5
albacore,apr-jun,0,-166.5,8.5
albacore,apr-jun,0,-165.5,8.5
albacore,apr-jun,0,-163.5,8.5
albacore,apr-jun,0,-162.5,8.5
albacore,apr-jun,0,-161.5,8.5
albacore,apr-jun,0,-160.5,8.5
albacore,apr-jun,0,-159.5,8.5
albacore,apr-jun,0,-158.5,8.5
albacore,apr-jun,0,-157.5,8.5
albacore,apr-jun,0,-156.5,8.5
albacore,apr-jun,0,-154.5,8.5
albacore,apr-jun,0,-153.5,8.5
albacore,apr-jun,0,-152.5,8.5
albacore,apr-jun,0,-151.5,8.5
albacore,apr-jun,0,-150.5,8.5
albacore,apr-jun,0,-149.5,8.5
albacore,apr-jun,0,-146.5,8.5
albacore,apr-jun,0,-139.5,8.5
albacore,apr-jun,0,-137.5,8.5
albacore,apr-jun,0,-136.5,8.5
albacore,apr-jun,0,-135.5,8.5
albacore,apr-jun,0,-134.5,8.5
albacore,apr-jun,0,-133.5,8.5
albacore,apr-jun,0,-131.5,8.5
albacore,apr-jun,0,-130.5,8.5
albacore,apr-jun,0,-129.5,8.5
albacore,apr-jun,0,-127.5,8.5
albacore,apr-jun,0,-119.5,8.5
albacore,apr-jun,0,-49.5,8.5
albacore,apr-jun,0,-34.5,8.5
albacore,apr-jun,0,-26.5,8.5
albacore,apr-jun,0,-25.5,8.5
albacore,apr-jun,0,109.5,8.5
albacore,apr-jun,0,110.5,8.5
albacore,apr-jun,0,127.5,8.5
albacore,apr-jun,0,128.5,8.5
albacore,apr-jun,0,129.5,8.5
albacore,apr-jun,0,131.5,8.5
albacore,apr-jun,0,134.5,8.5
albacore,apr-jun,0,139.5,8.5
albacore,apr-jun,0,142.5,8.5
albacore,apr-jun,0,143.5,8.5
albacore,apr-jun,0,146.5,8.5
albacore,apr-jun,0,147.5,8.5
albacore,apr-jun,0,150.5,8.5
albacore,apr-jun,0,152.5,8.5
albacore,apr-jun,0,153.5,8.5
albacore,apr-jun,0,156.5,8.5
albacore,apr-jun,0,157.5,8.5
albacore,apr-jun,0,161.5,8.5
albacore,apr-jun,0,162.5,8.5
albacore,apr-jun,0,163.5,8.5
albacore,apr-jun,0,164.5,8.5
albacore,apr-jun,0,167.5,8.5
albacore,apr-jun,0,171.5,8.5
albacore,apr-jun,0,172.5,8.5
albacore,apr-jun,0,173.5,8.5
albacore,apr-jun,0,174.5,8.5
albacore,apr-jun,0,175.5,8.5
albacore,apr-jun,0,176.5,8.5
albacore,apr-jun,0,178.5,8.5
albacore,apr-jun,0,179.5,8.5
albacore,apr-jun,0,-179.5,9.5
albacore,apr-jun,0,-178.5,9.5
albacore,apr-jun,0,-177.5,9.5
albacore,apr-jun,0,-176.5,9.5
albacore,apr-jun,0,-175.5,9.5
albacore,apr-jun,0,-174.5,9.5
albacore,apr-jun,0,-173.5,9.5
albacore,apr-jun,0,-172.5,9.5
albacore,apr-jun,0,-171.5,9.5
albacore,apr-jun,0,-170.5,9.5
albacore,apr-jun,0,-169.5,9.5
albacore,apr-jun,0,-168.5,9.5
albacore,apr-jun,0,-167.5,9.5
albacore,apr-jun,0,-166.5,9.5
albacore,apr-jun,0,-165.5,9.5
albacore,apr-jun,0,-164.5,9.5
albacore,apr-jun,0,-163.5,9.5
albacore,apr-jun,0,-162.5,9.5
albacore,apr-jun,0,-161.5,9.5
albacore,apr-jun,0,-160.5,9.5
albacore,apr-jun,0,-159.5,9.5
albacore,apr-jun,0,-158.5,9.5
albacore,apr-jun,0,-157.5,9.5
albacore,apr-jun,0,-156.5,9.5
albacore,apr-jun,0,-152.5,9.5
albacore,apr-jun,0,-151.5,9.5
albacore,apr-jun,0,-150.5,9.5
albacore,apr-jun,0,-149.5,9.5
albacore,apr-jun,0,-148.5,9.5
albacore,apr-jun,0,-140.5,9.5
albacore,apr-jun,0,-133.5,9.5
albacore,apr-jun,0,-127.5,9.5
albacore,apr-jun,0,-126.5,9.5
albacore,apr-jun,0,-125.5,9.5
albacore,apr-jun,0,-122.5,9.5
albacore,apr-jun,0,-34.5,9.5
albacore,apr-jun,0,-27.5,9.5
albacore,apr-jun,0,-25.5,9.5
albacore,apr-jun,0,-17.5,9.5
albacore,apr-jun,1,127.5,9.5
albacore,apr-jun,0,128.5,9.5
albacore,apr-jun,0,130.5,9.5
albacore,apr-jun,0,134.5,9.5
albacore,apr-jun,0,135.5,9.5
albacore,apr-jun,0,139.5,9.5
albacore,apr-jun,0,149.5,9.5
albacore,apr-jun,0,150.5,9.5
albacore,apr-jun,0,151.5,9.5
albacore,apr-jun,0,152.5,9.5
albacore,apr-jun,0,153.5,9.5
albacore,apr-jun,0,154.5,9.5
albacore,apr-jun,0,155.5,9.5
albacore,apr-jun,0,157.5,9.5
albacore,apr-jun,0,158.5,9.5
albacore,apr-jun,0,159.5,9.5
albacore,apr-jun,0,160.5,9.5
albacore,apr-jun,0,161.5,9.5
albacore,apr-jun,0,162.5,9.5
albacore,apr-jun,0,163.5,9.5
albacore,apr-jun,0,165.5,9.5
albacore,apr-jun,0,171.5,9.5
albacore,apr-jun,0,172.5,9.5
albacore,apr-jun,0,173.5,9.5
albacore,apr-jun,1,174.5,9.5
albacore,apr-jun,0,175.5,9.5
albacore,apr-jun,0,176.5,9.5
albacore,apr-jun,0,177.5,9.5
albacore,apr-jun,0,178.5,9.5
albacore,apr-jun,0,179.5,9.5
albacore,apr-jun,0,-179.5,10.5
albacore,apr-jun,0,-178.5,10.5
albacore,apr-jun,0,-177.5,10.5
albacore,apr-jun,0,-176.5,10.5
albacore,apr-jun,0,-175.5,10.5
albacore,apr-jun,0,-174.5,10.5
albacore,apr-jun,0,-173.5,10.5
albacore,apr-jun,0,-172.5,10.5
albacore,apr-jun,0,-171.5,10.5
albacore,apr-jun,0,-170.5,10.5
albacore,apr-jun,0,-169.5,10.5
albacore,apr-jun,0,-168.5,10.5
albacore,apr-jun,0,-167.5,10.5
albacore,apr-jun,0,-166.5,10.5
albacore,apr-jun,0,-165.5,10.5
albacore,apr-jun,0,-164.5,10.5
albacore,apr-jun,0,-163.5,10.5
albacore,apr-jun,0,-162.5,10.5
albacore,apr-jun,0,-159.5,10.5
albacore,apr-jun,0,-156.5,10.5
albacore,apr-jun,0,-154.5,10.5
albacore,apr-jun,0,-153.5,10.5
albacore,apr-jun,0,-152.5,10.5
albacore,apr-jun,0,-150.5,10.5
albacore,apr-jun,0,-149.5,10.5
albacore,apr-jun,0,-148.5,10.5
albacore,apr-jun,0,-143.5,10.5
albacore,apr-jun,0,-133.5,10.5
albacore,apr-jun,0,-126.5,10.5
albacore,apr-jun,0,-124.5,10.5
albacore,apr-jun,0,-110.5,10.5
albacore,apr-jun,0,-109.5,10.5
albacore,apr-jun,0,-96.5,10.5
albacore,apr-jun,0,-95.5,10.5
albacore,apr-jun,0,-94.5,10.5
albacore,apr-jun,0,-49.5,10.5
albacore,apr-jun,0,-36.5,10.5
albacore,apr-jun,0,-35.5,10.5
albacore,apr-jun,0,112.5,10.5
albacore,apr-jun,0,125.5,10.5
albacore,apr-jun,0,126.5,10.5
albacore,apr-jun,0,127.5,10.5
albacore,apr-jun,0,128.5,10.5
albacore,apr-jun,0,129.5,10.5
albacore,apr-jun,0,130.5,10.5
albacore,apr-jun,0,134.5,10.5
albacore,apr-jun,0,135.5,10.5
albacore,apr-jun,0,139.5,10.5
albacore,apr-jun,0,141.5,10.5
albacore,apr-jun,0,143.5,10.5
albacore,apr-jun,0,144.5,10.5
albacore,apr-jun,0,146.5,10.5
albacore,apr-jun,0,147.5,10.5
albacore,apr-jun,0,148.5,10.5
albacore,apr-jun,0,150.5,10.5
albacore,apr-jun,0,151.5,10.5
albacore,apr-jun,0,152.5,10.5
albacore,apr-jun,0,153.5,10.5
albacore,apr-jun,0,154.5,10.5
albacore,apr-jun,0,155.5,10.5
albacore,apr-jun,0,156.5,10.5
albacore,apr-jun,0,157.5,10.5
albacore,apr-jun,0,158.5,10.5
albacore,apr-jun,2,159.5,10.5
albacore,apr-jun,0,160.5,10.5
albacore,apr-jun,0,162.5,10.5
albacore,apr-jun,0,163.5,10.5
albacore,apr-jun,0,164.5,10.5
albacore,apr-jun,0,171.5,10.5
albacore,apr-jun,0,172.5,10.5
albacore,apr-jun,0,173.5,10.5
albacore,apr-jun,0,175.5,10.5
albacore,apr-jun,0,176.5,10.5
albacore,apr-jun,0,177.5,10.5
albacore,apr-jun,0,178.5,10.5
albacore,apr-jun,0,179.5,10.5
albacore,apr-jun,1,-179.5,11.5
albacore,apr-jun,0,-178.5,11.5
albacore,apr-jun,0,-177.5,11.5
albacore,apr-jun,0,-176.5,11.5
albacore,apr-jun,0,-175.5,11.5
albacore,apr-jun,1,-174.5,11.5
albacore,apr-jun,0,-173.5,11.5
albacore,apr-jun,0,-172.5,11.5
albacore,apr-jun,0,-171.5,11.5
albacore,apr-jun,0,-170.5,11.5
albacore,apr-jun,1,-169.5,11.5
albacore,apr-jun,0,-168.5,11.5
albacore,apr-jun,0,-167.5,11.5
albacore,apr-jun,0,-166.5,11.5
albacore,apr-jun,0,-165.5,11.5
albacore,apr-jun,0,-164.5,11.5
albacore,apr-jun,0,-163.5,11.5
albacore,apr-jun,0,-162.5,11.5
albacore,apr-jun,0,-161.5,11.5
albacore,apr-jun,0,-160.5,11.5
albacore,apr-jun,0,-159.5,11.5
albacore,apr-jun,0,-158.5,11.5
albacore,apr-jun,0,-157.5,11.5
albacore,apr-jun,0,-156.5,11.5
albacore,apr-jun,0,-155.5,11.5
albacore,apr-jun,0,-154.5,11.5
albacore,apr-jun,0,-153.5,11.5
albacore,apr-jun,0,-152.5,11.5
albacore,apr-jun,0,-139.5,11.5
albacore,apr-jun,0,-137.5,11.5
albacore,apr-jun,0,-109.5,11.5
albacore,apr-jun,0,-108.5,11.5
albacore,apr-jun,0,-94.5,11.5
albacore,apr-jun,0,-50.5,11.5
albacore,apr-jun,0,-49.5,11.5
albacore,apr-jun,0,-30.5,11.5
albacore,apr-jun,0,111.5,11.5
albacore,apr-jun,0,112.5,11.5
albacore,apr-jun,0,126.5,11.5
albacore,apr-jun,0,127.5,11.5
albacore,apr-jun,0,128.5,11.5
albacore,apr-jun,0,129.5,11.5
albacore,apr-jun,0,130.5,11.5
albacore,apr-jun,0,134.5,11.5
albacore,apr-jun,0,135.5,11.5
albacore,apr-jun,0,139.5,11.5
albacore,apr-jun,0,140.5,11.5
albacore,apr-jun,0,142.5,11.5
albacore,apr-jun,0,145.5,11.5
albacore,apr-jun,0,149.5,11.5
albacore,apr-jun,0,150.5,11.5
albacore,apr-jun,1,151.5,11.5
albacore,apr-jun,0,152.5,11.5
albacore,apr-jun,0,154.5,11.5
albacore,apr-jun,1,156.5,11.5
albacore,apr-jun,0,159.5,11.5
albacore,apr-jun,0,162.5,11.5
albacore,apr-jun,0,170.5,11.5
albacore,apr-jun,0,171.5,11.5
albacore,apr-jun,0,172.5,11.5
albacore,apr-jun,0,173.5,11.5
albacore,apr-jun,1,174.5,11.5
albacore,apr-jun,0,175.5,11.5
albacore,apr-jun,0,176.5,11.5
albacore,apr-jun,0,177.5,11.5
albacore,apr-jun,0,178.5,11.5
albacore,apr-jun,1,179.5,11.5
albacore,apr-jun,0,-179.5,12.5
albacore,apr-jun,0,-178.5,12.5
albacore,apr-jun,0,-177.5,12.5
albacore,apr-jun,0,-176.5,12.5
albacore,apr-jun,0,-175.5,12.5
albacore,apr-jun,0,-174.5,12.5
albacore,apr-jun,0,-173.5,12.5
albacore,apr-jun,1,-172.5,12.5
albacore,apr-jun,0,-171.5,12.5
albacore,apr-jun,0,-170.5,12.5
albacore,apr-jun,0,-169.5,12.5
albacore,apr-jun,0,-168.5,12.5
albacore,apr-jun,0,-167.5,12.5
albacore,apr-jun,0,-166.5,12.5
albacore,apr-jun,0,-165.5,12.5
albacore,apr-jun,0,-164.5,12.5
albacore,apr-jun,0,-163.5,12.5
albacore,apr-jun,0,-162.5,12.5
albacore,apr-jun,0,-161.5,12.5
albacore,apr-jun,0,-160.5,12.5
albacore,apr-jun,0,-159.5,12.5
albacore,apr-jun,0,-158.5,12.5
albacore,apr-jun,0,-157.5,12.5
albacore,apr-jun,0,-156.5,12.5
albacore,apr-jun,0,-155.5,12.5
albacore,apr-jun,0,-154.5,12.5
albacore,apr-jun,0,-153.5,12.5
albacore,apr-jun,0,-151.5,12.5
albacore,apr-jun,0,-150.5,12.5
albacore,apr-jun,0,-147.5,12.5
albacore,apr-jun,0,-129.5,12.5
albacore,apr-jun,0,-112.5,12.5
albacore,apr-jun,0,-95.5,12.5
albacore,apr-jun,0,-94.5,12.5
albacore,apr-jun,0,-35.5,12.5
albacore,apr-jun,0,113.5,12.5
albacore,apr-jun,0,128.5,12.5
albacore,apr-jun,0,129.5,12.5
albacore,apr-jun,0,130.5,12.5
albacore,apr-jun,0,131.5,12.5
albacore,apr-jun,1,134.5,12.5
albacore,apr-jun,2,139.5,12.5
albacore,apr-jun,0,140.5,12.5
albacore,apr-jun,0,142.5,12.5
albacore,apr-jun,0,147.5,12.5
albacore,apr-jun,0,148.5,12.5
albacore,apr-jun,0,149.5,12.5
albacore,apr-jun,0,150.5,12.5
albacore,apr-jun,0,151.5,12.5
albacore,apr-jun,0,152.5,12.5
albacore,apr-jun,0,154.5,12.5
albacore,apr-jun,0,155.5,12.5
albacore,apr-jun,0,157.5,12.5
albacore,apr-jun,0,158.5,12.5
albacore,apr-jun,3,159.5,12.5
albacore,apr-jun,0,160.5,12.5
albacore,apr-jun,0,168.5,12.5
albacore,apr-jun,0,169.5,12.5
albacore,apr-jun,0,171.5,12.5
albacore,apr-jun,0,172.5,12.5
albacore,apr-jun,1,173.5,12.5
albacore,apr-jun,0,174.5,12.5
albacore,apr-jun,0,175.5,12.5
albacore,apr-jun,0,176.5,12.5
albacore,apr-jun,0,177.5,12.5
albacore,apr-jun,0,178.5,12.5
albacore,apr-jun,0,179.5,12.5
albacore,apr-jun,0,-179.5,13.5
albacore,apr-jun,0,-178.5,13.5
albacore,apr-jun,0,-177.5,13.5
albacore,apr-jun,0,-176.5,13.5
albacore,apr-jun,0,-175.5,13.5
albacore,apr-jun,0,-174.5,13.5
albacore,apr-jun,0,-173.5,13.5
albacore,apr-jun,0,-172.5,13.5
albacore,apr-jun,0,-171.5,13.5
albacore,apr-jun,0,-170.5,13.5
albacore,apr-jun,0,-169.5,13.5
albacore,apr-jun,0,-168.5,13.5
albacore,apr-jun,0,-167.5,13.5
albacore,apr-jun,1,-166.5,13.5
albacore,apr-jun,0,-165.5,13.5
albacore,apr-jun,0,-164.5,13.5
albacore,apr-jun,0,-163.5,13.5
albacore,apr-jun,0,-162.5,13.5
albacore,apr-jun,0,-161.5,13.5
albacore,apr-jun,0,-160.5,13.5
albacore,apr-jun,0,-159.5,13.5
albacore,apr-jun,0,-158.5,13.5
albacore,apr-jun,0,-156.5,13.5
albacore,apr-jun,0,-154.5,13.5
albacore,apr-jun,0,-153.5,13.5
albacore,apr-jun,0,-152.5,13.5
albacore,apr-jun,0,-151.5,13.5
albacore,apr-jun,0,-133.5,13.5
albacore,apr-jun,0,-95.5,13.5
albacore,apr-jun,0,-94.5,13.5
albacore,apr-jun,0,-93.5,13.5
albacore,apr-jun,0,-49.5,13.5
albacore,apr-jun,0,-22.5,13.5
albacore,apr-jun,0,115.5,13.5
albacore,apr-jun,0,127.5,13.5
albacore,apr-jun,1,128.5,13.5
albacore,apr-jun,0,129.5,13.5
albacore,apr-jun,0,130.5,13.5
albacore,apr-jun,0,131.5,13.5
albacore,apr-jun,3,134.5,13.5
albacore,apr-jun,3,139.5,13.5
albacore,apr-jun,0,145.5,13.5
albacore,apr-jun,0,147.5,13.5
albacore,apr-jun,0,149.5,13.5
albacore,apr-jun,0,150.5,13.5
albacore,apr-jun,0,151.5,13.5
albacore,apr-jun,0,152.5,13.5
albacore,apr-jun,0,153.5,13.5
albacore,apr-jun,0,154.5,13.5
albacore,apr-jun,0,156.5,13.5
albacore,apr-jun,0,157.5,13.5
albacore,apr-jun,2,158.5,13.5
albacore,apr-jun,3,159.5,13.5
albacore,apr-jun,1,160.5,13.5
albacore,apr-jun,0,164.5,13.5
albacore,apr-jun,0,168.5,13.5
albacore,apr-jun,0,170.5,13.5
albacore,apr-jun,0,171.5,13.5
albacore,apr-jun,0,172.5,13.5
albacore,apr-jun,0,173.5,13.5
albacore,apr-jun,0,176.5,13.5
albacore,apr-jun,0,177.5,13.5
albacore,apr-jun,0,178.5,13.5
albacore,apr-jun,0,179.5,13.5
albacore,apr-jun,0,-179.5,14.5
albacore,apr-jun,0,-178.5,14.5
albacore,apr-jun,0,-177.5,14.5
albacore,apr-jun,0,-176.5,14.5
albacore,apr-jun,0,-175.5,14.5
albacore,apr-jun,0,-174.5,14.5
albacore,apr-jun,0,-173.5,14.5
albacore,apr-jun,0,-172.5,14.5
albacore,apr-jun,0,-171.5,14.5
albacore,apr-jun,0,-170.5,14.5
albacore,apr-jun,0,-169.5,14.5
albacore,apr-jun,0,-168.5,14.5
albacore,apr-jun,0,-167.5,14.5
albacore,apr-jun,0,-166.5,14.5
albacore,apr-jun,0,-165.5,14.5
albacore,apr-jun,0,-164.5,14.5
albacore,apr-jun,0,-163.5,14.5
albacore,apr-jun,0,-162.5,14.5
albacore,apr-jun,0,-161.5,14.5
albacore,apr-jun,0,-160.5,14.5
albacore,apr-jun,0,-159.5,14.5
albacore,apr-jun,0,-158.5,14.5
albacore,apr-jun,0,-157.5,14.5
albacore,apr-jun,0,-156.5,14.5
albacore,apr-jun,0,-155.5,14.5
albacore,apr-jun,0,-152.5,14.5
albacore,apr-jun,0,-150.5,14.5
albacore,apr-jun,0,-109.5,14.5
albacore,apr-jun,0,-101.5,14.5
albacore,apr-jun,0,-49.5,14.5
albacore,apr-jun,0,-35.5,14.5
albacore,apr-jun,0,-34.5,14.5
albacore,apr-jun,0,114.5,14.5
albacore,apr-jun,0,127.5,14.5
albacore,apr-jun,1,128.5,14.5
albacore,apr-jun,0,129.5,14.5
albacore,apr-jun,0,130.5,14.5
albacore,apr-jun,0,134.5,14.5
albacore,apr-jun,2,135.5,14.5
albacore,apr-jun,1,139.5,14.5
albacore,apr-jun,0,140.5,14.5
albacore,apr-jun,0,142.5,14.5
albacore,apr-jun,0,143.5,14.5
albacore,apr-jun,0,144.5,14.5
albacore,apr-jun,0,148.5,14.5
albacore,apr-jun,0,149.5,14.5
albacore,apr-jun,0,150.5,14.5
albacore,apr-jun,0,151.5,14.5
albacore,apr-jun,0,155.5,14.5
albacore,apr-jun,3,156.5,14.5
albacore,apr-jun,1,157.5,14.5
albacore,apr-jun,0,158.5,14.5
albacore,apr-jun,0,161.5,14.5
albacore,apr-jun,3,162.5,14.5
albacore,apr-jun,0,165.5,14.5
albacore,apr-jun,0,166.5,14.5
albacore,apr-jun,2,168.5,14.5
albacore,apr-jun,0,169.5,14.5
albacore,apr-jun,0,170.5,14.5
albacore,apr-jun,0,171.5,14.5
albacore,apr-jun,0,172.5,14.5
albacore,apr-jun,0,173.5,14.5
albacore,apr-jun,0,174.5,14.5
albacore,apr-jun,0,175.5,14.5
albacore,apr-jun,0,176.5,14.5
albacore,apr-jun,0,177.5,14.5
albacore,apr-jun,0,178.5,14.5
albacore,apr-jun,0,179.5,14.5
albacore,apr-jun,0,-179.5,15.5
albacore,apr-jun,0,-178.5,15.5
albacore,apr-jun,0,-176.5,15.5
albacore,apr-jun,0,-175.5,15.5
albacore,apr-jun,0,-174.5,15.5
albacore,apr-jun,0,-173.5,15.5
albacore,apr-jun,0,-172.5,15.5
albacore,apr-jun,0,-170.5,15.5
albacore,apr-jun,0,-169.5,15.5
albacore,apr-jun,0,-168.5,15.5
albacore,apr-jun,0,-167.5,15.5
albacore,apr-jun,0,-166.5,15.5
albacore,apr-jun,0,-165.5,15.5
albacore,apr-jun,0,-164.5,15.5
albacore,apr-jun,0,-163.5,15.5
albacore,apr-jun,0,-162.5,15.5
albacore,apr-jun,0,-161.5,15.5
albacore,apr-jun,0,-160.5,15.5
