category,season,effort,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
volume,apr-jun,1,153.5,-5.5,71,5206152
volume,apr-jun,0,166.5,-5.5,71,5206167
volume,apr-jun,0,168.5,-5.5,71,5206167
volume,apr-jun,0,170.5,-5.5,71,5206170
volume,apr-jun,0,171.5,-5.5,71,5206170
volume,apr-jun,0,172.5,-5.5,71,5206172
volume,apr-jun,0,173.5,-5.5,71,5206172
volume,apr-jun,0,177.5,-5.5,71,5206178
volume,apr-jun,0,-179.5,-4.5,71,5205179
volume,apr-jun,0,-178.5,-4.5,71,5305178
volume,apr-jun,1,-177.5,-4.5,71,5305176
volume,apr-jun,1,-176.5,-4.5,71,5305175
volume,apr-jun,0,-174.5,-4.5,77,5305174
volume,apr-jun,0,-173.5,-4.5,77,5305174
volume,apr-jun,0,-172.5,-4.5,77,5305173
volume,apr-jun,0,-169.5,-4.5,77,5305168
volume,apr-jun,0,-168.5,-4.5,77,5305168
volume,apr-jun,0,-166.5,-4.5,77,5305167
volume,apr-jun,0,-160.5,-4.5,77,5305159
volume,apr-jun,1,-159.5,-4.5,77,5305158
volume,apr-jun,0,-158.5,-4.5,77,5305158
volume,apr-jun,0,-156.5,-4.5,77,5304156
volume,apr-jun,0,-153.5,-4.5,77,5305153
volume,apr-jun,0,-152.5,-4.5,77,5305153
volume,apr-jun,0,-146.5,-4.5,77,5305146
volume,apr-jun,0,-141.5,-4.5,77,5305142
volume,apr-jun,0,-138.5,-4.5,77,5305137
volume,apr-jun,0,-135.5,-4.5,77,5305135
volume,apr-jun,0,-132.5,-4.5,77,5305132
volume,apr-jun,0,-128.5,-4.5,77,5304128
volume,apr-jun,0,-119.5,-4.5,87,5305120
volume,apr-jun,0,-114.5,-4.5,87,5305113
volume,apr-jun,0,-85.5,-4.5,87,5305085
volume,apr-jun,0,-84.5,-4.5,87,5305085
volume,apr-jun,0,5.5,-4.5,34,5205004
volume,apr-jun,0,50.5,-4.5,51,5203051
volume,apr-jun,0,51.5,-4.5,51,5203051
volume,apr-jun,0,73.5,-4.5,51,5205074
volume,apr-jun,0,95.5,-4.5,57,5205094
volume,apr-jun,0,97.5,-4.5,57,5204098
volume,apr-jun,1,98.5,-4.5,57,5204098
volume,apr-jun,0,99.5,-4.5,57,5204098
volume,apr-jun,0,106.5,-4.5,71,5205107
volume,apr-jun,1,147.5,-4.5,71,5204146
volume,apr-jun,0,148.5,-4.5,71,5204149
volume,apr-jun,2,151.5,-4.5,71,5205152
volume,apr-jun,0,152.5,-4.5,71,5205153
volume,apr-jun,0,153.5,-4.5,71,5205154
volume,apr-jun,0,154.5,-4.5,71,5205154
volume,apr-jun,0,157.5,-4.5,71,5204158
volume,apr-jun,0,166.5,-4.5,71,5205166
volume,apr-jun,0,167.5,-4.5,71,5205166
volume,apr-jun,0,169.5,-4.5,71,5205169
volume,apr-jun,0,170.5,-4.5,71,5205171
volume,apr-jun,0,171.5,-4.5,71,5205171
volume,apr-jun,0,176.5,-4.5,71,5205176
volume,apr-jun,0,177.5,-4.5,71,5205176
volume,apr-jun,0,179.5,-4.5,71,5205179
volume,apr-jun,0,-179.5,-3.5,71,5204179
volume,apr-jun,1,-176.5,-3.5,71,5304176
volume,apr-jun,0,-175.5,-3.5,77,5304174
volume,apr-jun,0,-174.5,-3.5,77,5304174
volume,apr-jun,0,-173.5,-3.5,77,5304173
volume,apr-jun,0,-172.5,-3.5,77,5304173
volume,apr-jun,0,-169.5,-3.5,77,5304170
volume,apr-jun,0,-163.5,-3.5,77,5304163
volume,apr-jun,0,-156.5,-3.5,77,5304155
volume,apr-jun,0,-155.5,-3.5,77,5304155
volume,apr-jun,0,-154.5,-3.5,77,5304153
volume,apr-jun,0,-153.5,-3.5,77,5304152
volume,apr-jun,0,-151.5,-3.5,77,5304151
volume,apr-jun,0,-148.5,-3.5,77,5303149
volume,apr-jun,0,-146.5,-3.5,77,5304145
volume,apr-jun,1,-145.5,-3.5,77,5304144
volume,apr-jun,0,-144.5,-3.5,77,5303144
volume,apr-jun,0,-143.5,-3.5,77,5304143
volume,apr-jun,0,-141.5,-3.5,77,5302141
volume,apr-jun,0,-140.5,-3.5,77,5304140
volume,apr-jun,0,-137.5,-3.5,77,5302137
volume,apr-jun,0,-118.5,-3.5,87,5304118
volume,apr-jun,0,-35.5,-3.5,41,5304035
volume,apr-jun,0,51.5,-3.5,51,5203051
volume,apr-jun,0,61.5,-3.5,51,5204062
volume,apr-jun,0,62.5,-3.5,51,5204063
volume,apr-jun,0,64.5,-3.5,51,5204065
volume,apr-jun,0,67.5,-3.5,51,5203068
volume,apr-jun,0,71.5,-3.5,51,5204071
volume,apr-jun,0,89.5,-3.5,57,5204090
volume,apr-jun,0,95.5,-3.5,57,5204096
volume,apr-jun,0,98.5,-3.5,57,5204098
volume,apr-jun,0,99.5,-3.5,57,5204098
volume,apr-jun,1,151.5,-3.5,71,5204152
volume,apr-jun,0,152.5,-3.5,71,5204151
volume,apr-jun,0,153.5,-3.5,71,5203152
volume,apr-jun,2,154.5,-3.5,71,5204153
volume,apr-jun,0,155.5,-3.5,71,5203155
volume,apr-jun,0,156.5,-3.5,71,5204156
volume,apr-jun,0,157.5,-3.5,71,5204158
volume,apr-jun,0,159.5,-3.5,71,5204158
volume,apr-jun,0,160.5,-3.5,71,5204159
volume,apr-jun,0,162.5,-3.5,71,5204162
volume,apr-jun,0,164.5,-3.5,71,5202164
volume,apr-jun,0,167.5,-3.5,71,5202166
volume,apr-jun,0,171.5,-3.5,71,5204172
volume,apr-jun,0,172.5,-3.5,71,5204172
volume,apr-jun,0,174.5,-3.5,71,5202175
volume,apr-jun,0,175.5,-3.5,71,5202175
volume,apr-jun,0,176.5,-3.5,71,5204175
volume,apr-jun,1,177.5,-3.5,71,5204178
volume,apr-jun,1,178.5,-3.5,71,5204178
volume,apr-jun,0,179.5,-3.5,71,5204179
volume,apr-jun,0,-176.5,-2.5,71,5303177
volume,apr-jun,0,-175.5,-2.5,77,5302175
volume,apr-jun,0,-174.5,-2.5,77,5302175
volume,apr-jun,0,-173.5,-2.5,77,5303173
volume,apr-jun,0,-172.5,-2.5,77,5303173
volume,apr-jun,0,-171.5,-2.5,77,5303170
volume,apr-jun,0,-170.5,-2.5,77,5303170
volume,apr-jun,0,-169.5,-2.5,77,5303168
volume,apr-jun,0,-163.5,-2.5,77,5303162
volume,apr-jun,0,-161.5,-2.5,77,5303160
volume,apr-jun,0,-159.5,-2.5,77,5301158
volume,apr-jun,0,-157.5,-2.5,77,5303158
volume,apr-jun,0,-156.5,-2.5,77,5303157
volume,apr-jun,1,-155.5,-2.5,77,5303156
volume,apr-jun,1,-154.5,-2.5,77,5303154
volume,apr-jun,1,-153.5,-2.5,77,5303152
volume,apr-jun,0,-152.5,-2.5,77,5303151
volume,apr-jun,0,-151.5,-2.5,77,5303151
volume,apr-jun,0,-150.5,-2.5,77,5303151
volume,apr-jun,0,-149.5,-2.5,77,5301148
volume,apr-jun,0,-147.5,-2.5,77,5303147
volume,apr-jun,0,-146.5,-2.5,77,5303147
volume,apr-jun,0,-145.5,-2.5,77,5303145
volume,apr-jun,0,-140.5,-2.5,77,5303139
volume,apr-jun,0,-138.5,-2.5,77,5302137
volume,apr-jun,0,-137.5,-2.5,77,5302137
volume,apr-jun,0,-133.5,-2.5,77,5302132
volume,apr-jun,0,-130.5,-2.5,77,5303129
volume,apr-jun,0,-124.5,-2.5,77,5303124
volume,apr-jun,0,-123.5,-2.5,77,5303124
volume,apr-jun,0,-121.5,-2.5,77,5302121
volume,apr-jun,0,-119.5,-2.5,87,5303118
volume,apr-jun,0,-93.5,-2.5,87,5303094
volume,apr-jun,0,-35.5,-2.5,41,5302034
volume,apr-jun,0,-27.5,-2.5,41,5303027
volume,apr-jun,0,50.5,-2.5,51,5203051
volume,apr-jun,0,52.5,-2.5,51,5203051
volume,apr-jun,0,64.5,-2.5,51,5203063
volume,apr-jun,0,73.5,-2.5,51,5203072
volume,apr-jun,0,75.5,-2.5,51,5203075
volume,apr-jun,0,77.5,-2.5,51,5203077
volume,apr-jun,0,78.5,-2.5,51,5203077
volume,apr-jun,0,93.5,-2.5,57,5202093
volume,apr-jun,0,126.5,-2.5,71,5203125
volume,apr-jun,0,149.5,-2.5,71,5201148
volume,apr-jun,0,151.5,-2.5,71,5203150
volume,apr-jun,0,152.5,-2.5,71,5203151
volume,apr-jun,0,153.5,-2.5,71,5203152
volume,apr-jun,0,154.5,-2.5,71,5203153
volume,apr-jun,0,159.5,-2.5,71,5203158
volume,apr-jun,0,160.5,-2.5,71,5203159
volume,apr-jun,0,161.5,-2.5,71,5203162
volume,apr-jun,0,162.5,-2.5,71,5203162
volume,apr-jun,0,164.5,-2.5,71,5203163
volume,apr-jun,0,165.5,-2.5,71,5203164
volume,apr-jun,1,166.5,-2.5,71,5203167
volume,apr-jun,0,167.5,-2.5,71,5203167
volume,apr-jun,0,171.5,-2.5,71,5201172
volume,apr-jun,0,172.5,-2.5,71,5203172
volume,apr-jun,0,174.5,-2.5,71,5203173
volume,apr-jun,0,175.5,-2.5,71,5203174
volume,apr-jun,0,179.5,-2.5,71,5203178
volume,apr-jun,0,-177.5,-1.5,71,5302176
volume,apr-jun,0,-172.5,-1.5,77,5302173
volume,apr-jun,0,-170.5,-1.5,77,5302170
volume,apr-jun,0,-169.5,-1.5,77,5302168
volume,apr-jun,0,-167.5,-1.5,77,5302166
volume,apr-jun,0,-165.5,-1.5,77,5302164
volume,apr-jun,0,-162.5,-1.5,77,5302162
volume,apr-jun,0,-161.5,-1.5,77,5302162
volume,apr-jun,1,-160.5,-1.5,77,5301159
volume,apr-jun,0,-159.5,-1.5,77,5301158
volume,apr-jun,0,-158.5,-1.5,77,5302158
volume,apr-jun,0,-156.5,-1.5,77,5302156
volume,apr-jun,0,-155.5,-1.5,77,5302156
volume,apr-jun,0,-154.5,-1.5,77,5302154
volume,apr-jun,0,-153.5,-1.5,77,5302154
volume,apr-jun,1,-152.5,-1.5,77,5302151
volume,apr-jun,0,-151.5,-1.5,77,5302151
volume,apr-jun,0,-150.5,-1.5,77,5302151
volume,apr-jun,1,-146.5,-1.5,77,5302145
volume,apr-jun,0,-145.5,-1.5,77,5302145
volume,apr-jun,0,-139.5,-1.5,77,5302140
volume,apr-jun,0,-137.5,-1.5,77,5302136
volume,apr-jun,0,-119.5,-1.5,87,5302118
volume,apr-jun,0,-94.5,-1.5,87,5302095
volume,apr-jun,0,-35.5,-1.5,41,5302034
volume,apr-jun,0,78.5,-1.5,51,5202078
volume,apr-jun,0,89.5,-1.5,57,5202090
volume,apr-jun,0,90.5,-1.5,57,5202091
volume,apr-jun,0,146.5,-1.5,71,5202147
volume,apr-jun,0,148.5,-1.5,71,5201147
volume,apr-jun,0,149.5,-1.5,71,5201148
volume,apr-jun,0,150.5,-1.5,71,5202149
volume,apr-jun,0,153.5,-1.5,71,5202152
volume,apr-jun,1,154.5,-1.5,71,5202154
volume,apr-jun,0,155.5,-1.5,71,5202156
volume,apr-jun,0,156.5,-1.5,71,5202155
volume,apr-jun,0,157.5,-1.5,71,5202157
volume,apr-jun,0,159.5,-1.5,71,5202158
volume,apr-jun,0,160.5,-1.5,71,5202159
volume,apr-jun,0,161.5,-1.5,71,5202162
volume,apr-jun,0,162.5,-1.5,71,5202162
volume,apr-jun,0,164.5,-1.5,71,5202164
volume,apr-jun,1,165.5,-1.5,71,5202166
volume,apr-jun,0,166.5,-1.5,71,5202166
volume,apr-jun,0,170.5,-1.5,71,5202170
volume,apr-jun,0,179.5,-1.5,71,5202179
volume,apr-jun,0,-176.5,-0.5,71,5301175
volume,apr-jun,0,-173.5,-0.5,77,5301174
volume,apr-jun,0,-172.5,-0.5,77,5301172
volume,apr-jun,0,-171.5,-0.5,77,5301172
volume,apr-jun,0,-168.5,-0.5,77,5301167
volume,apr-jun,0,-166.5,-0.5,77,5301166
volume,apr-jun,0,-161.5,-0.5,77,5301162
volume,apr-jun,4,-160.5,-0.5,77,5400159
volume,apr-jun,4,-159.5,-0.5,77,5301158
volume,apr-jun,1,-157.5,-0.5,77,5301158
volume,apr-jun,0,-156.5,-0.5,77,5400155
volume,apr-jun,0,-155.5,-0.5,77,5400155
volume,apr-jun,0,-154.5,-0.5,77,5301153
volume,apr-jun,0,-153.5,-0.5,77,5400152
volume,apr-jun,0,-152.5,-0.5,77,5400151
volume,apr-jun,0,-151.5,-0.5,77,5301150
volume,apr-jun,0,-150.5,-0.5,77,5301150
volume,apr-jun,0,-148.5,-0.5,77,5301148
volume,apr-jun,0,-146.5,-0.5,77,5301146
volume,apr-jun,0,-144.5,-0.5,77,5400143
volume,apr-jun,0,-142.5,-0.5,77,5301142
volume,apr-jun,0,-138.5,-0.5,77,5400138
volume,apr-jun,0,-127.5,-0.5,77,5301126
volume,apr-jun,0,-118.5,-0.5,87,5301119
volume,apr-jun,0,-95.5,-0.5,87,5301095
volume,apr-jun,0,-35.5,-0.5,41,5301035
volume,apr-jun,0,81.5,-0.5,57,5201080
volume,apr-jun,0,89.5,-0.5,57,5201088
volume,apr-jun,0,127.5,-0.5,71,5201126
volume,apr-jun,0,145.5,-0.5,71,5100145
volume,apr-jun,0,146.5,-0.5,71,5201147
volume,apr-jun,0,150.5,-0.5,71,5201151
volume,apr-jun,0,151.5,-0.5,71,5201151
volume,apr-jun,1,152.5,-0.5,71,5100151
volume,apr-jun,0,153.5,-0.5,71,5201153
volume,apr-jun,1,154.5,-0.5,71,5201153
volume,apr-jun,1,155.5,-0.5,71,5100156
volume,apr-jun,0,156.5,-0.5,71,5201157
volume,apr-jun,0,157.5,-0.5,71,5201158
volume,apr-jun,0,158.5,-0.5,71,5201159
volume,apr-jun,0,162.5,-0.5,71,5201161
volume,apr-jun,0,164.5,-0.5,71,5100163
volume,apr-jun,1,165.5,-0.5,71,5201166
volume,apr-jun,1,166.5,-0.5,71,5100167
volume,apr-jun,0,170.5,-0.5,71,5100171
volume,apr-jun,0,-177.5,0.5,71,5400176
volume,apr-jun,1,-176.5,0.5,71,5400175
volume,apr-jun,0,-175.5,0.5,77,5400174
volume,apr-jun,0,-170.5,0.5,77,5400171
volume,apr-jun,0,-169.5,0.5,77,5400168
volume,apr-jun,0,-168.5,0.5,77,5400168
volume,apr-jun,0,-167.5,0.5,77,5400166
volume,apr-jun,1,-166.5,0.5,77,5400166
volume,apr-jun,0,-165.5,0.5,77,5400165
volume,apr-jun,0,-163.5,0.5,77,5400163
volume,apr-jun,0,-162.5,0.5,77,5400161
volume,apr-jun,1,-161.5,0.5,77,5400161
volume,apr-jun,1,-160.5,0.5,77,5400159
volume,apr-jun,0,-159.5,0.5,77,5400158
volume,apr-jun,1,-158.5,0.5,77,5400158
volume,apr-jun,1,-157.5,0.5,77,5400158
volume,apr-jun,1,-156.5,0.5,77,5400155
volume,apr-jun,1,-155.5,0.5,77,5400155
volume,apr-jun,1,-154.5,0.5,77,5400153
volume,apr-jun,0,-153.5,0.5,77,5400152
volume,apr-jun,1,-152.5,0.5,77,5400151
volume,apr-jun,0,-151.5,0.5,77,5400150
volume,apr-jun,0,-150.5,0.5,77,5400150
volume,apr-jun,0,-149.5,0.5,77,5400150
volume,apr-jun,0,-148.5,0.5,77,5400149
volume,apr-jun,0,-147.5,0.5,77,5400146
volume,apr-jun,0,-146.5,0.5,77,5400146
volume,apr-jun,0,-145.5,0.5,77,5400144
volume,apr-jun,0,-143.5,0.5,77,5400142
volume,apr-jun,0,-142.5,0.5,77,5400141
volume,apr-jun,4,-136.5,0.5,77,5400135
volume,apr-jun,0,-121.5,0.5,77,5400120
volume,apr-jun,0,-98.5,0.5,87,5400099
volume,apr-jun,0,81.5,0.5,57,5100080
volume,apr-jun,1,135.5,0.5,71,5100136
volume,apr-jun,1,137.5,0.5,71,5100137
volume,apr-jun,0,146.5,0.5,71,5100147
volume,apr-jun,0,150.5,0.5,71,5100150
volume,apr-jun,1,151.5,0.5,71,5100152
volume,apr-jun,0,155.5,0.5,71,5100156
volume,apr-jun,0,156.5,0.5,71,5100157
volume,apr-jun,0,157.5,0.5,71,5100157
volume,apr-jun,0,158.5,0.5,71,5100159
volume,apr-jun,0,159.5,0.5,71,5100158
volume,apr-jun,0,160.5,0.5,71,5101159
volume,apr-jun,0,161.5,0.5,71,5100162
volume,apr-jun,0,162.5,0.5,71,5100162
volume,apr-jun,0,163.5,0.5,71,5100162
volume,apr-jun,0,164.5,0.5,71,5100163
volume,apr-jun,0,166.5,0.5,71,5100167
volume,apr-jun,0,167.5,0.5,71,5100168
volume,apr-jun,0,168.5,0.5,71,5100168
volume,apr-jun,0,172.5,0.5,71,5100173
volume,apr-jun,0,-179.5,1.5,71,5400179
volume,apr-jun,0,-178.5,1.5,71,5400179
volume,apr-jun,0,-177.5,1.5,71,5400176
volume,apr-jun,0,-176.5,1.5,71,5400175
volume,apr-jun,0,-174.5,1.5,77,5400173
volume,apr-jun,0,-173.5,1.5,77,5400172
volume,apr-jun,0,-172.5,1.5,77,5400171
volume,apr-jun,1,-171.5,1.5,77,5400171
volume,apr-jun,1,-170.5,1.5,77,5400171
volume,apr-jun,0,-169.5,1.5,77,5400168
volume,apr-jun,1,-168.5,1.5,77,5400168
volume,apr-jun,1,-167.5,1.5,77,5400166
volume,apr-jun,0,-166.5,1.5,77,5400166
volume,apr-jun,0,-165.5,1.5,77,5400165
volume,apr-jun,1,-164.5,1.5,77,5400163
volume,apr-jun,1,-163.5,1.5,77,5400163
volume,apr-jun,1,-162.5,1.5,77,5400161
volume,apr-jun,1,-161.5,1.5,77,5400161
volume,apr-jun,1,-160.5,1.5,77,5400159
volume,apr-jun,1,-159.5,1.5,77,5400158
volume,apr-jun,1,-158.5,1.5,77,5400158
volume,apr-jun,2,-157.5,1.5,77,5400158
volume,apr-jun,1,-156.5,1.5,77,5400156
volume,apr-jun,0,-155.5,1.5,77,5400156
volume,apr-jun,1,-154.5,1.5,77,5400153
volume,apr-jun,0,-153.5,1.5,77,5400152
volume,apr-jun,1,-152.5,1.5,77,5400151
volume,apr-jun,0,-151.5,1.5,77,5400150
volume,apr-jun,0,-148.5,1.5,77,5400149
volume,apr-jun,0,-147.5,1.5,77,5400146
volume,apr-jun,0,-146.5,1.5,77,5400146
volume,apr-jun,0,-145.5,1.5,77,5400144
volume,apr-jun,0,-144.5,1.5,77,5400143
volume,apr-jun,0,-140.5,1.5,77,5400141
volume,apr-jun,0,-138.5,1.5,77,5400137
volume,apr-jun,4,-137.5,1.5,77,5400136
volume,apr-jun,0,-130.5,1.5,77,5400130
volume,apr-jun,0,-118.5,1.5,87,5400117
volume,apr-jun,0,-117.5,1.5,87,5400117
volume,apr-jun,0,-35.5,1.5,41,5401035
volume,apr-jun,0,51.5,1.5,51,5100051
volume,apr-jun,0,84.5,1.5,57,5100084
volume,apr-jun,0,85.5,1.5,57,5100084
volume,apr-jun,0,88.5,1.5,57,5100087
volume,apr-jun,0,91.5,1.5,57,5100090
volume,apr-jun,1,134.5,1.5,71,5100135
volume,apr-jun,1,135.5,1.5,71,5100136
volume,apr-jun,1,137.5,1.5,71,5100138
volume,apr-jun,0,146.5,1.5,71,5100147
volume,apr-jun,0,149.5,1.5,71,5100148
volume,apr-jun,1,150.5,1.5,71,5100150
volume,apr-jun,0,151.5,1.5,71,5100152
volume,apr-jun,0,152.5,1.5,71,5100152
volume,apr-jun,0,155.5,1.5,71,5100156
volume,apr-jun,0,157.5,1.5,71,5100157
volume,apr-jun,0,159.5,1.5,71,5100159
volume,apr-jun,0,160.5,1.5,71,5100159
volume,apr-jun,0,161.5,1.5,71,5100162
volume,apr-jun,0,162.5,1.5,71,5100162
volume,apr-jun,0,163.5,1.5,71,5100164
volume,apr-jun,0,165.5,1.5,71,5100165
volume,apr-jun,0,166.5,1.5,71,5100167
volume,apr-jun,1,167.5,1.5,71,5100167
volume,apr-jun,0,168.5,1.5,71,5100169
volume,apr-jun,0,171.5,1.5,71,5100171
volume,apr-jun,0,175.5,1.5,71,5100176
volume,apr-jun,0,176.5,1.5,71,5100175
volume,apr-jun,0,177.5,1.5,71,5100178
volume,apr-jun,0,179.5,1.5,71,5400179
volume,apr-jun,0,-179.5,2.5,71,5401178
volume,apr-jun,0,-178.5,2.5,71,5401178
volume,apr-jun,0,-177.5,2.5,71,5401176
volume,apr-jun,0,-176.5,2.5,71,5401176
volume,apr-jun,0,-175.5,2.5,77,5401174
volume,apr-jun,1,-174.5,2.5,77,5401173
volume,apr-jun,1,-173.5,2.5,77,5401173
volume,apr-jun,1,-172.5,2.5,77,5401171
volume,apr-jun,2,-171.5,2.5,77,5402172
volume,apr-jun,2,-170.5,2.5,77,5402169
volume,apr-jun,2,-169.5,2.5,77,5401168
volume,apr-jun,4,-168.5,2.5,77,5401168
volume,apr-jun,3,-167.5,2.5,77,5401166
volume,apr-jun,1,-166.5,2.5,77,5401165
volume,apr-jun,2,-165.5,2.5,77,5401165
volume,apr-jun,2,-164.5,2.5,77,5401163
volume,apr-jun,2,-163.5,2.5,77,5401162
volume,apr-jun,2,-162.5,2.5,77,5401162
volume,apr-jun,2,-161.5,2.5,77,5401160
volume,apr-jun,1,-160.5,2.5,77,5403161
volume,apr-jun,1,-159.5,2.5,77,5403160
volume,apr-jun,1,-158.5,2.5,77,5401157
volume,apr-jun,2,-157.5,2.5,77,5401156
volume,apr-jun,1,-156.5,2.5,77,5401156
volume,apr-jun,1,-155.5,2.5,77,5401156
volume,apr-jun,1,-154.5,2.5,77,5401153
volume,apr-jun,4,-153.5,2.5,77,5401152
volume,apr-jun,1,-152.5,2.5,77,5401151
volume,apr-jun,0,-151.5,2.5,77,5401151
volume,apr-jun,1,-150.5,2.5,77,5401151
volume,apr-jun,0,-149.5,2.5,77,5403150
volume,apr-jun,0,-148.5,2.5,77,5403149
volume,apr-jun,1,-147.5,2.5,77,5401146
volume,apr-jun,1,-146.5,2.5,77,5401145
volume,apr-jun,0,-144.5,2.5,77,5401144
volume,apr-jun,0,-143.5,2.5,77,5401142
volume,apr-jun,0,-142.5,2.5,77,5401142
volume,apr-jun,0,-141.5,2.5,77,5401142
volume,apr-jun,0,-140.5,2.5,77,5401139
volume,apr-jun,0,-137.5,2.5,77,5401137
volume,apr-jun,0,-133.5,2.5,77,5401133
volume,apr-jun,0,-127.5,2.5,77,5401126
volume,apr-jun,0,-119.5,2.5,87,5401118
volume,apr-jun,0,-118.5,2.5,87,5401117
volume,apr-jun,0,-116.5,2.5,87,5403117
volume,apr-jun,0,-24.5,2.5,34,5401023
volume,apr-jun,0,52.5,2.5,51,5101053
volume,apr-jun,0,54.5,2.5,51,5101054
volume,apr-jun,0,55.5,2.5,51,5101054
volume,apr-jun,0,58.5,2.5,51,5102058
volume,apr-jun,0,63.5,2.5,51,5101064
volume,apr-jun,1,67.5,2.5,51,5101068
volume,apr-jun,0,69.5,2.5,51,5101068
volume,apr-jun,0,80.5,2.5,57,5101081
volume,apr-jun,0,81.5,2.5,57,5101081
volume,apr-jun,1,83.5,2.5,57,5101082
volume,apr-jun,0,88.5,2.5,57,5101089
volume,apr-jun,0,91.5,2.5,57,5101090
volume,apr-jun,0,105.5,2.5,71,5101104
volume,apr-jun,0,121.5,2.5,71,5101120
volume,apr-jun,0,127.5,2.5,71,5101126
volume,apr-jun,1,133.5,2.5,71,5101134
volume,apr-jun,1,134.5,2.5,71,5101135
volume,apr-jun,1,135.5,2.5,71,5101135
volume,apr-jun,0,136.5,2.5,71,5101135
volume,apr-jun,0,137.5,2.5,71,5101138
volume,apr-jun,1,138.5,2.5,71,5101139
volume,apr-jun,0,145.5,2.5,71,5101144
volume,apr-jun,0,147.5,2.5,71,5101148
volume,apr-jun,0,150.5,2.5,71,5101150
volume,apr-jun,0,151.5,2.5,71,5101150
volume,apr-jun,1,152.5,2.5,71,5101152
volume,apr-jun,1,153.5,2.5,71,5101152
volume,apr-jun,0,154.5,2.5,71,5101154
volume,apr-jun,0,155.5,2.5,71,5101156
volume,apr-jun,1,156.5,2.5,71,5101157
volume,apr-jun,1,157.5,2.5,71,5101158
volume,apr-jun,0,158.5,2.5,71,5101159
volume,apr-jun,0,159.5,2.5,71,5101159
volume,apr-jun,0,160.5,2.5,71,5101159
volume,apr-jun,0,161.5,2.5,71,5101160
volume,apr-jun,4,162.5,2.5,71,5101163
volume,apr-jun,0,163.5,2.5,71,5101164
volume,apr-jun,0,165.5,2.5,71,5101165
volume,apr-jun,0,166.5,2.5,71,5101165
volume,apr-jun,0,167.5,2.5,71,5101167
volume,apr-jun,0,168.5,2.5,71,5101167
volume,apr-jun,0,169.5,2.5,71,5101170
volume,apr-jun,0,170.5,2.5,71,5101171
volume,apr-jun,0,171.5,2.5,71,5101171
volume,apr-jun,0,172.5,2.5,71,5101171
volume,apr-jun,0,173.5,2.5,71,5101174
volume,apr-jun,0,175.5,2.5,71,5101175
volume,apr-jun,0,179.5,2.5,71,5101178
volume,apr-jun,4,-179.5,3.5,71,5102179
volume,apr-jun,1,-178.5,3.5,71,5402177
volume,apr-jun,1,-177.5,3.5,71,5402176
volume,apr-jun,4,-176.5,3.5,71,5402175
volume,apr-jun,2,-175.5,3.5,77,5402175
volume,apr-jun,2,-174.5,3.5,77,5403174
volume,apr-jun,3,-173.5,3.5,77,5402173
volume,apr-jun,1,-172.5,3.5,77,5402173
volume,apr-jun,2,-171.5,3.5,77,5402172
volume,apr-jun,4,-170.5,3.5,77,5403171
volume,apr-jun,3,-169.5,3.5,77,5402170
volume,apr-jun,3,-168.5,3.5,77,5402169
volume,apr-jun,4,-167.5,3.5,77,5402168
volume,apr-jun,3,-166.5,3.5,77,5402167
volume,apr-jun,3,-165.5,3.5,77,5402165
volume,apr-jun,3,-164.5,3.5,77,5402165
volume,apr-jun,3,-163.5,3.5,77,5402162
volume,apr-jun,3,-162.5,3.5,77,5402162
volume,apr-jun,4,-161.5,3.5,77,5402162
volume,apr-jun,2,-160.5,3.5,77,5402159
volume,apr-jun,1,-159.5,3.5,77,5402159
volume,apr-jun,1,-158.5,3.5,77,5402157
volume,apr-jun,1,-157.5,3.5,77,5402157
volume,apr-jun,0,-156.5,3.5,77,5402155
volume,apr-jun,1,-155.5,3.5,77,5402155
volume,apr-jun,1,-154.5,3.5,77,5402153
volume,apr-jun,1,-153.5,3.5,77,5402153
volume,apr-jun,0,-152.5,3.5,77,5402151
volume,apr-jun,1,-151.5,3.5,77,5402151
volume,apr-jun,1,-150.5,3.5,77,5402149
volume,apr-jun,1,-149.5,3.5,77,5402149
volume,apr-jun,4,-148.5,3.5,77,5402149
volume,apr-jun,0,-147.5,3.5,77,5402148
volume,apr-jun,0,-146.5,3.5,77,5402146
volume,apr-jun,0,-145.5,3.5,77,5403144
volume,apr-jun,0,-144.5,3.5,77,5402144
volume,apr-jun,0,-143.5,3.5,77,5402144
volume,apr-jun,0,-142.5,3.5,77,5402141
volume,apr-jun,0,-141.5,3.5,77,5402141
volume,apr-jun,0,-140.5,3.5,77,5402141
volume,apr-jun,0,-139.5,3.5,77,5402138
volume,apr-jun,0,-138.5,3.5,77,5402138
volume,apr-jun,0,-137.5,3.5,77,5402138
volume,apr-jun,0,-136.5,3.5,77,5402137
volume,apr-jun,0,-133.5,3.5,77,5402134
volume,apr-jun,0,-132.5,3.5,77,5402132
volume,apr-jun,0,-126.5,3.5,77,5402126
volume,apr-jun,0,-122.5,3.5,77,5403123
volume,apr-jun,1,-119.5,3.5,87,5402120
volume,apr-jun,0,-117.5,3.5,87,5402117
volume,apr-jun,1,-116.5,3.5,87,5402115
volume,apr-jun,0,-115.5,3.5,87,5402114
volume,apr-jun,0,-114.5,3.5,87,5402114
volume,apr-jun,0,-109.5,3.5,87,5402108
volume,apr-jun,0,-108.5,3.5,87,5402108
