category,season,effort,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
tows,jul-sept,0,163.5,-10.5,71,5211162
tows,jul-sept,1,166.5,-10.5,71,5211167
tows,jul-sept,1,167.5,-10.5,71,5211167
tows,jul-sept,0,-161.5,-9.5,77,5310161
tows,jul-sept,1,-149.5,-9.5,77,5309150
tows,jul-sept,2,-148.5,-9.5,77,5309149
tows,jul-sept,1,-145.5,-9.5,77,5309144
tows,jul-sept,1,-142.5,-9.5,77,5309141
tows,jul-sept,0,-141.5,-9.5,77,5309141
tows,jul-sept,0,-138.5,-9.5,77,5309137
tows,jul-sept,0,-136.5,-9.5,77,5310135
tows,jul-sept,0,-134.5,-9.5,77,5310135
tows,jul-sept,1,-90.5,-9.5,87,5308091
tows,jul-sept,0,52.5,-9.5,51,5210053
tows,jul-sept,0,58.5,-9.5,51,5210057
tows,jul-sept,0,69.5,-9.5,51,5210070
tows,jul-sept,0,74.5,-9.5,51,5210074
tows,jul-sept,1,78.5,-9.5,51,5210079
tows,jul-sept,1,81.5,-9.5,57,5210081
tows,jul-sept,0,82.5,-9.5,57,5208083
tows,jul-sept,0,83.5,-9.5,57,5210083
tows,jul-sept,0,94.5,-9.5,57,5209094
tows,jul-sept,0,96.5,-9.5,57,5210096
tows,jul-sept,0,97.5,-9.5,57,5210096
tows,jul-sept,0,98.5,-9.5,57,5210097
tows,jul-sept,1,99.5,-9.5,57,5210099
tows,jul-sept,2,100.5,-9.5,57,5210101
tows,jul-sept,2,101.5,-9.5,57,5210101
tows,jul-sept,2,102.5,-9.5,57,5210101
tows,jul-sept,1,103.5,-9.5,57,5210104
tows,jul-sept,1,104.5,-9.5,57,5209105
tows,jul-sept,2,105.5,-9.5,57,5209105
tows,jul-sept,1,106.5,-9.5,57,5210105
tows,jul-sept,2,107.5,-9.5,57,5210106
tows,jul-sept,2,108.5,-9.5,57,5210108
tows,jul-sept,2,109.5,-9.5,57,5210108
tows,jul-sept,2,110.5,-9.5,57,5210109
tows,jul-sept,3,111.5,-9.5,57,5209112
tows,jul-sept,3,112.5,-9.5,57,5209112
tows,jul-sept,4,113.5,-9.5,57,5210114
tows,jul-sept,4,114.5,-9.5,57,5210114
tows,jul-sept,4,115.5,-9.5,57,5210116
tows,jul-sept,3,116.5,-9.5,57,5210116
tows,jul-sept,3,117.5,-9.5,57,5210116
tows,jul-sept,2,118.5,-9.5,57,5210117
tows,jul-sept,0,122.5,-9.5,57,5210122
tows,jul-sept,2,125.5,-9.5,57,5210124
tows,jul-sept,2,126.5,-9.5,57,5210125
tows,jul-sept,2,127.5,-9.5,57,5210128
tows,jul-sept,1,133.5,-9.5,71,5210132
tows,jul-sept,2,144.5,-9.5,71,5209143
tows,jul-sept,4,145.5,-9.5,71,5208144
tows,jul-sept,4,146.5,-9.5,71,5210145
tows,jul-sept,2,147.5,-9.5,71,5210146
tows,jul-sept,3,151.5,-9.5,71,5210151
tows,jul-sept,2,152.5,-9.5,71,5209151
tows,jul-sept,2,153.5,-9.5,71,5210154
tows,jul-sept,1,154.5,-9.5,71,5210154
tows,jul-sept,2,155.5,-9.5,71,5210154
tows,jul-sept,2,156.5,-9.5,71,5210155
tows,jul-sept,1,157.5,-9.5,71,5210157
tows,jul-sept,1,158.5,-9.5,71,5210157
tows,jul-sept,0,161.5,-9.5,71,5210162
tows,jul-sept,1,162.5,-9.5,71,5210163
tows,jul-sept,1,166.5,-9.5,71,5210167
tows,jul-sept,0,171.5,-9.5,71,5210172
tows,jul-sept,0,-176.5,-8.5,71,5309177
tows,jul-sept,0,-173.5,-8.5,77,5309174
tows,jul-sept,0,-154.5,-8.5,77,5309154
tows,jul-sept,0,-148.5,-8.5,77,5307147
tows,jul-sept,0,-144.5,-8.5,77,5309145
tows,jul-sept,0,-143.5,-8.5,77,5309143
tows,jul-sept,2,-142.5,-8.5,77,5309141
tows,jul-sept,1,-141.5,-8.5,77,5309140
tows,jul-sept,1,-138.5,-8.5,77,5309137
tows,jul-sept,1,-137.5,-8.5,77,5309136
tows,jul-sept,0,-97.5,-8.5,87,5309098
tows,jul-sept,0,55.5,-8.5,51,5209056
tows,jul-sept,1,57.5,-8.5,51,5209058
tows,jul-sept,0,79.5,-8.5,51,5208079
tows,jul-sept,0,86.5,-8.5,57,5209085
tows,jul-sept,0,87.5,-8.5,57,5209086
tows,jul-sept,0,93.5,-8.5,57,5208092
tows,jul-sept,1,97.5,-8.5,57,5209098
tows,jul-sept,1,99.5,-8.5,57,5207099
tows,jul-sept,2,100.5,-8.5,57,5209101
tows,jul-sept,2,101.5,-8.5,57,5209101
tows,jul-sept,2,102.5,-8.5,57,5209103
tows,jul-sept,2,103.5,-8.5,57,5209103
tows,jul-sept,2,104.5,-8.5,57,5208104
tows,jul-sept,2,105.5,-8.5,57,5208104
tows,jul-sept,2,106.5,-8.5,57,5209107
tows,jul-sept,3,107.5,-8.5,57,5209107
tows,jul-sept,3,108.5,-8.5,57,5209108
tows,jul-sept,3,109.5,-8.5,57,5209108
tows,jul-sept,2,110.5,-8.5,57,5209111
tows,jul-sept,2,111.5,-8.5,57,5208110
tows,jul-sept,3,112.5,-8.5,57,5207111
tows,jul-sept,4,113.5,-8.5,57,5209112
tows,jul-sept,2,114.5,-8.5,71,5209115
tows,jul-sept,0,115.5,-8.5,71,5207114
tows,jul-sept,0,124.5,-8.5,71,5209124
tows,jul-sept,1,127.5,-8.5,71,5209126
tows,jul-sept,1,128.5,-8.5,71,5209129
tows,jul-sept,4,145.5,-8.5,71,5207145
tows,jul-sept,3,146.5,-8.5,71,5207146
tows,jul-sept,1,148.5,-8.5,71,5209149
tows,jul-sept,3,149.5,-8.5,71,5209150
tows,jul-sept,4,150.5,-8.5,71,5209150
tows,jul-sept,3,151.5,-8.5,71,5209152
tows,jul-sept,2,152.5,-8.5,71,5209152
tows,jul-sept,0,153.5,-8.5,71,5209152
tows,jul-sept,1,154.5,-8.5,71,5209154
tows,jul-sept,2,155.5,-8.5,71,5209155
tows,jul-sept,1,156.5,-8.5,71,5209155
tows,jul-sept,0,161.5,-8.5,71,5209162
tows,jul-sept,0,164.5,-8.5,71,5209163
tows,jul-sept,0,-160.5,-7.5,77,5307161
tows,jul-sept,2,-159.5,-7.5,77,5306160
tows,jul-sept,1,-155.5,-7.5,77,5306154
tows,jul-sept,0,-144.5,-7.5,77,5308144
tows,jul-sept,0,-141.5,-7.5,77,5308142
tows,jul-sept,0,-96.5,-7.5,87,5308096
tows,jul-sept,0,5.5,-7.5,47,5208004
tows,jul-sept,0,44.5,-7.5,51,5208045
tows,jul-sept,0,55.5,-7.5,51,5208054
tows,jul-sept,0,83.5,-7.5,57,5208083
tows,jul-sept,0,85.5,-7.5,57,5208086
tows,jul-sept,1,87.5,-7.5,57,5208086
tows,jul-sept,0,93.5,-7.5,57,5206094
tows,jul-sept,1,94.5,-7.5,57,5208094
tows,jul-sept,2,96.5,-7.5,57,5208096
tows,jul-sept,2,97.5,-7.5,57,5206098
tows,jul-sept,1,99.5,-7.5,57,5207099
tows,jul-sept,2,100.5,-7.5,57,5208101
tows,jul-sept,1,101.5,-7.5,57,5208102
tows,jul-sept,1,102.5,-7.5,57,5208103
tows,jul-sept,1,103.5,-7.5,57,5208103
tows,jul-sept,2,104.5,-7.5,57,5206105
tows,jul-sept,4,105.5,-7.5,57,5206105
tows,jul-sept,3,106.5,-7.5,57,5208107
tows,jul-sept,1,107.5,-7.5,57,5208108
tows,jul-sept,2,147.5,-7.5,71,5207146
tows,jul-sept,3,148.5,-7.5,71,5208149
tows,jul-sept,3,149.5,-7.5,71,5208150
tows,jul-sept,4,150.5,-7.5,71,5208150
tows,jul-sept,1,151.5,-7.5,71,5208152
tows,jul-sept,1,152.5,-7.5,71,5207152
tows,jul-sept,1,153.5,-7.5,71,5207152
tows,jul-sept,2,155.5,-7.5,71,5208155
tows,jul-sept,0,156.5,-7.5,71,5208155
tows,jul-sept,0,159.5,-7.5,71,5207159
tows,jul-sept,1,160.5,-7.5,71,5207159
tows,jul-sept,0,162.5,-7.5,71,5208162
tows,jul-sept,0,169.5,-7.5,71,5208170
tows,jul-sept,0,-176.5,-6.5,71,5307175
tows,jul-sept,0,-164.5,-6.5,77,5306163
tows,jul-sept,0,-163.5,-6.5,77,5306163
tows,jul-sept,0,-159.5,-6.5,77,5307158
tows,jul-sept,0,-147.5,-6.5,77,5307148
tows,jul-sept,0,-140.5,-6.5,77,5307139
tows,jul-sept,0,-139.5,-6.5,77,5307139
tows,jul-sept,1,-132.5,-6.5,77,5307131
tows,jul-sept,0,-124.5,-6.5,77,5307125
tows,jul-sept,1,-87.5,-6.5,87,5307086
tows,jul-sept,0,-86.5,-6.5,87,5307085
tows,jul-sept,0,8.5,-6.5,47,5207008
tows,jul-sept,0,43.5,-6.5,51,5207044
tows,jul-sept,0,49.5,-6.5,51,5207050
tows,jul-sept,1,50.5,-6.5,51,5207050
tows,jul-sept,1,51.5,-6.5,51,5207050
tows,jul-sept,1,55.5,-6.5,51,5207056
tows,jul-sept,1,79.5,-6.5,51,5205079
tows,jul-sept,0,80.5,-6.5,51,5207079
tows,jul-sept,0,93.5,-6.5,57,5206094
tows,jul-sept,1,95.5,-6.5,57,5207094
tows,jul-sept,1,96.5,-6.5,57,5207095
tows,jul-sept,0,97.5,-6.5,57,5206098
tows,jul-sept,1,100.5,-6.5,57,5207101
tows,jul-sept,2,101.5,-6.5,57,5207101
tows,jul-sept,1,102.5,-6.5,57,5207101
tows,jul-sept,1,103.5,-6.5,57,5207102
tows,jul-sept,1,104.5,-6.5,57,5207104
tows,jul-sept,0,105.5,-6.5,57,5206105
tows,jul-sept,1,147.5,-6.5,71,5207146
tows,jul-sept,0,148.5,-6.5,71,5207149
tows,jul-sept,1,149.5,-6.5,71,5207149
tows,jul-sept,1,150.5,-6.5,71,5207149
tows,jul-sept,1,151.5,-6.5,71,5207151
tows,jul-sept,1,152.5,-6.5,71,5207152
tows,jul-sept,2,153.5,-6.5,71,5207152
tows,jul-sept,2,154.5,-6.5,71,5207153
tows,jul-sept,1,157.5,-6.5,71,5206157
tows,jul-sept,1,158.5,-6.5,71,5207159
tows,jul-sept,1,159.5,-6.5,71,5207159
tows,jul-sept,0,160.5,-6.5,71,5207159
tows,jul-sept,0,161.5,-6.5,71,5207161
tows,jul-sept,1,168.5,-6.5,71,5207168
tows,jul-sept,1,169.5,-6.5,71,5207168
tows,jul-sept,1,170.5,-6.5,71,5207169
tows,jul-sept,1,171.5,-6.5,71,5207170
tows,jul-sept,1,-175.5,-5.5,77,5306176
tows,jul-sept,1,-172.5,-5.5,77,5306172
tows,jul-sept,1,-171.5,-5.5,77,5306170
tows,jul-sept,0,-150.5,-5.5,77,5306150
tows,jul-sept,1,-148.5,-5.5,77,5306148
tows,jul-sept,0,-143.5,-5.5,77,5306144
tows,jul-sept,0,-137.5,-5.5,77,5306136
tows,jul-sept,0,-132.5,-5.5,77,5306132
tows,jul-sept,0,-130.5,-5.5,77,5304130
tows,jul-sept,0,-92.5,-5.5,87,5306093
tows,jul-sept,0,-87.5,-5.5,87,5306087
tows,jul-sept,0,-86.5,-5.5,87,5306087
tows,jul-sept,0,-85.5,-5.5,87,5306086
tows,jul-sept,1,51.5,-5.5,51,5206050
tows,jul-sept,0,79.5,-5.5,51,5205079
tows,jul-sept,0,80.5,-5.5,51,5205079
tows,jul-sept,0,81.5,-5.5,57,5206081
tows,jul-sept,0,83.5,-5.5,57,5206084
tows,jul-sept,0,98.5,-5.5,57,5204098
tows,jul-sept,1,99.5,-5.5,57,5204098
tows,jul-sept,1,100.5,-5.5,57,5204100
tows,jul-sept,1,101.5,-5.5,57,5204100
tows,jul-sept,1,102.5,-5.5,57,5205101
tows,jul-sept,2,103.5,-5.5,57,5206102
tows,jul-sept,0,126.5,-5.5,71,5206127
tows,jul-sept,1,146.5,-5.5,71,5206147
tows,jul-sept,1,152.5,-5.5,71,5206153
tows,jul-sept,2,153.5,-5.5,71,5206152
tows,jul-sept,0,154.5,-5.5,71,5206155
tows,jul-sept,1,155.5,-5.5,71,5206156
tows,jul-sept,2,157.5,-5.5,71,5204158
tows,jul-sept,0,165.5,-5.5,71,5206165
tows,jul-sept,1,167.5,-5.5,71,5206167
tows,jul-sept,0,168.5,-5.5,71,5206167
tows,jul-sept,1,171.5,-5.5,71,5206170
tows,jul-sept,1,172.5,-5.5,71,5206172
tows,jul-sept,2,-179.5,-4.5,71,5205179
tows,jul-sept,0,-175.5,-4.5,77,5305174
tows,jul-sept,2,-173.5,-4.5,77,5305174
tows,jul-sept,0,-171.5,-4.5,77,5304172
tows,jul-sept,1,-170.5,-4.5,77,5304171
tows,jul-sept,1,-167.5,-4.5,77,5305166
tows,jul-sept,0,-166.5,-4.5,77,5305167
tows,jul-sept,1,-165.5,-4.5,77,5305166
tows,jul-sept,1,-155.5,-4.5,77,5305155
tows,jul-sept,1,-153.5,-4.5,77,5305153
tows,jul-sept,0,-152.5,-4.5,77,5305153
tows,jul-sept,0,-151.5,-4.5,77,5305151
tows,jul-sept,1,-147.5,-4.5,77,5305146
tows,jul-sept,0,-146.5,-4.5,77,5305146
tows,jul-sept,0,-143.5,-4.5,77,5305142
tows,jul-sept,0,-142.5,-4.5,77,5305142
tows,jul-sept,1,-141.5,-4.5,77,5305142
tows,jul-sept,0,-140.5,-4.5,77,5305140
tows,jul-sept,1,45.5,-4.5,51,5205044
tows,jul-sept,1,51.5,-4.5,51,5203051
tows,jul-sept,0,95.5,-4.5,57,5205094
tows,jul-sept,0,97.5,-4.5,57,5204098
tows,jul-sept,1,98.5,-4.5,57,5204098
tows,jul-sept,1,99.5,-4.5,57,5204098
tows,jul-sept,0,100.5,-4.5,57,5204100
tows,jul-sept,1,102.5,-4.5,57,5205103
tows,jul-sept,0,106.5,-4.5,71,5205107
tows,jul-sept,0,118.5,-4.5,71,5205117
tows,jul-sept,0,125.5,-4.5,71,5205125
tows,jul-sept,1,145.5,-4.5,71,5205144
tows,jul-sept,1,146.5,-4.5,71,5204146
tows,jul-sept,1,147.5,-4.5,71,5204146
tows,jul-sept,0,149.5,-4.5,71,5204150
tows,jul-sept,1,150.5,-4.5,71,5205149
tows,jul-sept,0,152.5,-4.5,71,5205153
tows,jul-sept,2,153.5,-4.5,71,5205154
tows,jul-sept,2,154.5,-4.5,71,5205154
tows,jul-sept,1,155.5,-4.5,71,5205154
tows,jul-sept,2,156.5,-4.5,71,5204156
tows,jul-sept,1,157.5,-4.5,71,5204158
tows,jul-sept,0,158.5,-4.5,71,5204158
tows,jul-sept,0,161.5,-4.5,71,5205160
tows,jul-sept,1,162.5,-4.5,71,5205162
tows,jul-sept,1,163.5,-4.5,71,5205164
tows,jul-sept,0,164.5,-4.5,71,5205164
tows,jul-sept,0,166.5,-4.5,71,5205166
tows,jul-sept,0,167.5,-4.5,71,5205166
tows,jul-sept,1,168.5,-4.5,71,5205167
tows,jul-sept,1,169.5,-4.5,71,5205169
tows,jul-sept,0,173.5,-4.5,71,5205173
tows,jul-sept,1,-179.5,-3.5,71,5204179
tows,jul-sept,0,-178.5,-3.5,71,5302177
tows,jul-sept,1,-175.5,-3.5,77,5304174
tows,jul-sept,1,-174.5,-3.5,77,5304174
tows,jul-sept,1,-173.5,-3.5,77,5304173
tows,jul-sept,1,-172.5,-3.5,77,5304173
tows,jul-sept,0,-171.5,-3.5,77,5304170
tows,jul-sept,1,-170.5,-3.5,77,5304170
tows,jul-sept,2,-169.5,-3.5,77,5304170
tows,jul-sept,1,-168.5,-3.5,77,5304167
tows,jul-sept,0,-167.5,-3.5,77,5302166
tows,jul-sept,0,-166.5,-3.5,77,5303165
tows,jul-sept,0,-158.5,-3.5,77,5304158
tows,jul-sept,1,-157.5,-3.5,77,5304158
tows,jul-sept,0,-156.5,-3.5,77,5304155
tows,jul-sept,0,-155.5,-3.5,77,5304155
tows,jul-sept,1,-153.5,-3.5,77,5304152
tows,jul-sept,0,-152.5,-3.5,77,5304151
tows,jul-sept,1,-148.5,-3.5,77,5303149
tows,jul-sept,0,-147.5,-3.5,77,5304147
tows,jul-sept,1,-146.5,-3.5,77,5304145
tows,jul-sept,2,-145.5,-3.5,77,5304144
tows,jul-sept,0,-142.5,-3.5,77,5304143
tows,jul-sept,0,-140.5,-3.5,77,5304140
tows,jul-sept,0,-121.5,-3.5,77,5304122
tows,jul-sept,0,47.5,-3.5,51,5202048
tows,jul-sept,1,96.5,-3.5,57,5204097
tows,jul-sept,1,97.5,-3.5,57,5204098
tows,jul-sept,0,98.5,-3.5,57,5204098
tows,jul-sept,1,99.5,-3.5,57,5204098
tows,jul-sept,0,100.5,-3.5,57,5204100
tows,jul-sept,1,144.5,-3.5,71,5202144
tows,jul-sept,1,145.5,-3.5,71,5204145
tows,jul-sept,0,146.5,-3.5,71,5204146
tows,jul-sept,1,148.5,-3.5,71,5204149
tows,jul-sept,0,149.5,-3.5,71,5204150
tows,jul-sept,0,150.5,-3.5,71,5204151
tows,jul-sept,0,151.5,-3.5,71,5204152
tows,jul-sept,2,152.5,-3.5,71,5204151
tows,jul-sept,2,153.5,-3.5,71,5203152
tows,jul-sept,2,154.5,-3.5,71,5204153
tows,jul-sept,1,155.5,-3.5,71,5203155
tows,jul-sept,1,156.5,-3.5,71,5204156
tows,jul-sept,2,157.5,-3.5,71,5204158
tows,jul-sept,1,158.5,-3.5,71,5204158
tows,jul-sept,1,159.5,-3.5,71,5204158
tows,jul-sept,1,160.5,-3.5,71,5204159
tows,jul-sept,1,161.5,-3.5,71,5204162
tows,jul-sept,2,162.5,-3.5,71,5204162
tows,jul-sept,3,163.5,-3.5,71,5202164
tows,jul-sept,0,164.5,-3.5,71,5202164
tows,jul-sept,1,165.5,-3.5,71,5204166
tows,jul-sept,0,166.5,-3.5,71,5202166
tows,jul-sept,1,173.5,-3.5,71,5204172
tows,jul-sept,0,174.5,-3.5,71,5202175
tows,jul-sept,0,177.5,-3.5,71,5204178
tows,jul-sept,0,179.5,-3.5,71,5204179
tows,jul-sept,1,-179.5,-2.5,71,5203179
tows,jul-sept,1,-178.5,-2.5,71,5303177
tows,jul-sept,0,-177.5,-2.5,71,5303177
tows,jul-sept,1,-175.5,-2.5,77,5302175
tows,jul-sept,1,-174.5,-2.5,77,5302175
tows,jul-sept,1,-173.5,-2.5,77,5303173
tows,jul-sept,1,-172.5,-2.5,77,5303173
tows,jul-sept,1,-171.5,-2.5,77,5303170
tows,jul-sept,3,-170.5,-2.5,77,5303170
tows,jul-sept,2,-169.5,-2.5,77,5303168
tows,jul-sept,1,-168.5,-2.5,77,5303167
tows,jul-sept,2,-167.5,-2.5,77,5302166
tows,jul-sept,1,-166.5,-2.5,77,5303165
tows,jul-sept,1,-165.5,-2.5,77,5303165
tows,jul-sept,0,-164.5,-2.5,77,5303163
tows,jul-sept,1,-163.5,-2.5,77,5303162
tows,jul-sept,1,-162.5,-2.5,77,5303162
tows,jul-sept,1,-160.5,-2.5,77,5301159
tows,jul-sept,0,-157.5,-2.5,77,5303158
tows,jul-sept,2,-156.5,-2.5,77,5303157
tows,jul-sept,1,-155.5,-2.5,77,5303156
tows,jul-sept,1,-154.5,-2.5,77,5303154
tows,jul-sept,0,-153.5,-2.5,77,5303152
tows,jul-sept,0,-152.5,-2.5,77,5303151
tows,jul-sept,1,-148.5,-2.5,77,5302147
tows,jul-sept,2,-147.5,-2.5,77,5303147
tows,jul-sept,1,-146.5,-2.5,77,5303147
tows,jul-sept,2,-145.5,-2.5,77,5303145
tows,jul-sept,1,-144.5,-2.5,77,5303145
tows,jul-sept,0,-143.5,-2.5,77,5303142
tows,jul-sept,1,-142.5,-2.5,77,5303141
tows,jul-sept,1,-141.5,-2.5,77,5303140
tows,jul-sept,0,-133.5,-2.5,77,5302132
tows,jul-sept,0,-132.5,-2.5,77,5302132
tows,jul-sept,0,-130.5,-2.5,77,5303129
tows,jul-sept,0,-105.5,-2.5,87,5303105
tows,jul-sept,0,-103.5,-2.5,87,5303104
tows,jul-sept,0,-84.5,-2.5,87,5303083
tows,jul-sept,0,48.5,-2.5,51,5203049
tows,jul-sept,0,83.5,-2.5,57,5203083
tows,jul-sept,0,85.5,-2.5,57,5203086
tows,jul-sept,0,94.5,-2.5,57,5202093
tows,jul-sept,1,97.5,-2.5,57,5203098
tows,jul-sept,0,98.5,-2.5,57,5203098
tows,jul-sept,1,99.5,-2.5,57,5203098
tows,jul-sept,0,129.5,-2.5,71,5203128
tows,jul-sept,1,143.5,-2.5,71,5203144
tows,jul-sept,1,144.5,-2.5,71,5203145
tows,jul-sept,1,145.5,-2.5,71,5203145
tows,jul-sept,0,147.5,-2.5,71,5203146
tows,jul-sept,1,148.5,-2.5,71,5201147
tows,jul-sept,0,150.5,-2.5,71,5203150
tows,jul-sept,1,151.5,-2.5,71,5203150
tows,jul-sept,3,152.5,-2.5,71,5203151
tows,jul-sept,1,154.5,-2.5,71,5203153
tows,jul-sept,0,155.5,-2.5,71,5203156
tows,jul-sept,1,157.5,-2.5,71,5203157
tows,jul-sept,1,158.5,-2.5,71,5203157
tows,jul-sept,1,159.5,-2.5,71,5203158
tows,jul-sept,2,160.5,-2.5,71,5203159
tows,jul-sept,1,161.5,-2.5,71,5203162
tows,jul-sept,2,162.5,-2.5,71,5203162
tows,jul-sept,2,163.5,-2.5,71,5203162
tows,jul-sept,2,164.5,-2.5,71,5203163
tows,jul-sept,2,165.5,-2.5,71,5203164
tows,jul-sept,2,166.5,-2.5,71,5203167
tows,jul-sept,0,167.5,-2.5,71,5203167
tows,jul-sept,1,171.5,-2.5,71,5201172
tows,jul-sept,0,172.5,-2.5,71,5203172
tows,jul-sept,1,177.5,-2.5,71,5203178
tows,jul-sept,1,178.5,-2.5,71,5202177
tows,jul-sept,0,179.5,-2.5,71,5203178
tows,jul-sept,0,-179.5,-1.5,71,5202179
tows,jul-sept,0,-177.5,-1.5,71,5302176
tows,jul-sept,0,-175.5,-1.5,77,5302175
tows,jul-sept,0,-174.5,-1.5,77,5302175
tows,jul-sept,1,-172.5,-1.5,77,5302173
tows,jul-sept,1,-170.5,-1.5,77,5302170
tows,jul-sept,0,-169.5,-1.5,77,5302168
tows,jul-sept,1,-168.5,-1.5,77,5302168
tows,jul-sept,2,-167.5,-1.5,77,5302166
tows,jul-sept,2,-166.5,-1.5,77,5302166
tows,jul-sept,1,-165.5,-1.5,77,5302164
tows,jul-sept,1,-164.5,-1.5,77,5302164
tows,jul-sept,0,-163.5,-1.5,77,5302162
tows,jul-sept,1,-161.5,-1.5,77,5302162
tows,jul-sept,1,-160.5,-1.5,77,5301159
tows,jul-sept,1,-159.5,-1.5,77,5301158
tows,jul-sept,1,-158.5,-1.5,77,5302158
tows,jul-sept,0,-157.5,-1.5,77,5302156
tows,jul-sept,1,-156.5,-1.5,77,5302156
tows,jul-sept,0,-155.5,-1.5,77,5302156
tows,jul-sept,0,-154.5,-1.5,77,5302154
tows,jul-sept,0,-152.5,-1.5,77,5302151
tows,jul-sept,0,-150.5,-1.5,77,5302151
tows,jul-sept,0,-149.5,-1.5,77,5301148
tows,jul-sept,0,-147.5,-1.5,77,5302148
tows,jul-sept,0,-145.5,-1.5,77,5302145
tows,jul-sept,0,-144.5,-1.5,77,5302145
tows,jul-sept,0,-143.5,-1.5,77,5302143
tows,jul-sept,0,-133.5,-1.5,77,5302132
tows,jul-sept,0,-132.5,-1.5,77,5302132
tows,jul-sept,1,-97.5,-1.5,87,5302098
tows,jul-sept,0,49.5,-1.5,51,5202048
tows,jul-sept,0,70.5,-1.5,51,5202070
tows,jul-sept,0,74.5,-1.5,51,5202073
tows,jul-sept,0,77.5,-1.5,51,5202076
tows,jul-sept,1,94.5,-1.5,57,5202093
tows,jul-sept,0,98.5,-1.5,57,5202098
tows,jul-sept,1,143.5,-1.5,71,5202144
tows,jul-sept,0,144.5,-1.5,71,5202144
tows,jul-sept,2,145.5,-1.5,71,5202146
tows,jul-sept,1,146.5,-1.5,71,5202147
tows,jul-sept,1,147.5,-1.5,71,5202147
tows,jul-sept,1,148.5,-1.5,71,5201147
tows,jul-sept,0,149.5,-1.5,71,5201148
tows,jul-sept,2,150.5,-1.5,71,5202149
tows,jul-sept,1,151.5,-1.5,71,5202152
tows,jul-sept,3,152.5,-1.5,71,5202152
tows,jul-sept,1,153.5,-1.5,71,5202152
tows,jul-sept,0,154.5,-1.5,71,5202154
tows,jul-sept,2,155.5,-1.5,71,5202156
tows,jul-sept,1,156.5,-1.5,71,5202155
tows,jul-sept,1,157.5,-1.5,71,5202157
tows,jul-sept,1,158.5,-1.5,71,5202157
tows,jul-sept,1,159.5,-1.5,71,5202158
tows,jul-sept,1,160.5,-1.5,71,5202159
tows,jul-sept,1,161.5,-1.5,71,5202162
tows,jul-sept,1,162.5,-1.5,71,5202162
tows,jul-sept,0,163.5,-1.5,71,5202162
tows,jul-sept,1,166.5,-1.5,71,5202166
tows,jul-sept,1,167.5,-1.5,71,5202168
tows,jul-sept,0,170.5,-1.5,71,5202170
tows,jul-sept,1,178.5,-1.5,71,5202177
tows,jul-sept,1,179.5,-1.5,71,5202179
tows,jul-sept,1,-179.5,-0.5,71,5301178
tows,jul-sept,0,-178.5,-0.5,71,5400177
tows,jul-sept,1,-172.5,-0.5,77,5301172
tows,jul-sept,1,-171.5,-0.5,77,5301172
tows,jul-sept,0,-168.5,-0.5,77,5301167
tows,jul-sept,1,-167.5,-0.5,77,5301166
tows,jul-sept,1,-166.5,-0.5,77,5301166
tows,jul-sept,1,-165.5,-0.5,77,5301164
tows,jul-sept,1,-164.5,-0.5,77,5400163
tows,jul-sept,0,-162.5,-0.5,77,5301162
tows,jul-sept,1,-161.5,-0.5,77,5301162
tows,jul-sept,4,-160.5,-0.5,77,5400159
tows,jul-sept,2,-159.5,-0.5,77,5301158
tows,jul-sept,0,-158.5,-0.5,77,5301158
tows,jul-sept,1,-157.5,-0.5,77,5301158
tows,jul-sept,0,-156.5,-0.5,77,5400155
tows,jul-sept,0,-153.5,-0.5,77,5400152
tows,jul-sept,0,-152.5,-0.5,77,5400151
tows,jul-sept,0,-146.5,-0.5,77,5301146
tows,jul-sept,0,76.5,-0.5,51,5100076
tows,jul-sept,1,80.5,-0.5,51,5100079
tows,jul-sept,0,86.5,-0.5,57,5100086
tows,jul-sept,0,125.5,-0.5,71,5201125
tows,jul-sept,0,126.5,-0.5,71,5201125
tows,jul-sept,1,144.5,-0.5,71,5100145
tows,jul-sept,2,145.5,-0.5,71,5100145
tows,jul-sept,2,146.5,-0.5,71,5201147
tows,jul-sept,0,147.5,-0.5,71,5201147
tows,jul-sept,1,148.5,-0.5,71,5100148
tows,jul-sept,1,149.5,-0.5,71,5100148
tows,jul-sept,1,150.5,-0.5,71,5201151
tows,jul-sept,1,151.5,-0.5,71,5201151
tows,jul-sept,1,152.5,-0.5,71,5100151
tows,jul-sept,0,153.5,-0.5,71,5201153
tows,jul-sept,1,155.5,-0.5,71,5100156
tows,jul-sept,1,156.5,-0.5,71,5201157
tows,jul-sept,2,157.5,-0.5,71,5201158
tows,jul-sept,2,158.5,-0.5,71,5201159
tows,jul-sept,1,159.5,-0.5,71,5201159
tows,jul-sept,1,160.5,-0.5,71,5201159
tows,jul-sept,1,161.5,-0.5,71,5201160
tows,jul-sept,1,162.5,-0.5,71,5201161
tows,jul-sept,0,165.5,-0.5,71,5201166
tows,jul-sept,0,171.5,-0.5,71,5100171
tows,jul-sept,0,173.5,-0.5,71,5201172
tows,jul-sept,1,178.5,-0.5,71,5201178
tows,jul-sept,0,179.5,-0.5,71,5201178
tows,jul-sept,1,-172.5,0.5,77,5400171
tows,jul-sept,0,-167.5,0.5,77,5400166
tows,jul-sept,0,-166.5,0.5,77,5400166
